datetime,market_price_usd,addresses_with_1000_btc,addresses_with_100_btc,addresses_with_10_btc,addresses_with_1_btc,addresses_with_0.1_btc,addresses_with_0.01_btc
2022-03-17,40966.4169324956,2288.0,15952.0,146402.0,824676.0,3390494.0,9670015.0
2022-03-18,41826.1160710111,2295.0,15957.0,146348.0,824944.0,3391302.0,9678756.0
2022-03-19,42193.1615362361,2294.0,15949.0,146373.0,824976.0,3390848.0,9676731.0
2022-03-20,41294.7235129164,2292.0,15948.0,146400.0,825180.0,3391588.0,9682806.0
2022-03-21,41064.429648159,2299.0,15946.0,146361.0,825329.0,3392702.0,9687874.0
2022-03-22,42383.169518761,2293.0,15946.0,146423.0,825653.0,3394364.0,9696103.0
2022-03-23,42734.2000355932,2293.0,15949.0,146412.0,826073.0,3395838.0,9694389.0
2022-03-24,43974.5935882525,2289.0,15958.0,146493.0,826392.0,3396185.0,9697723.0
2022-03-25,44347.034279661,2275.0,15958.0,146445.0,826595.0,3396686.0,9700872.0
2022-03-26,44519.9268641145,2278.0,15954.0,146475.0,826779.0,3397598.0,9703210.0
2022-03-27,46777.2056265342,2278.0,15966.0,146403.0,826870.0,3398342.0,9707547.0
2022-03-28,47223.6528860316,2278.0,15980.0,146617.0,827320.0,3399914.0,9710982.0
2022-03-29,47463.7096770894,2274.0,15966.0,147246.0,828157.0,3402002.0,9718384.0
2022-03-30,47123.2971478667,2267.0,15970.0,147289.0,828840.0,3404300.0,9728087.0
2022-03-31,45562.2106665693,2264.0,15972.0,147136.0,829689.0,3407248.0,9742175.0
2022-04-01,46250.3362878434,2265.0,15975.0,147060.0,830349.0,3410397.0,9755383.0
2022-04-02,45939.8973489188,2264.0,15978.0,146930.0,831104.0,3411791.0,9755404.0
2022-04-03,46440.5438538866,2262.0,15975.0,146782.0,832452.0,3414595.0,9762551.0
2022-04-04,46663.0041770894,2257.0,15971.0,146637.0,833117.0,3417843.0,9773632.0
2022-04-05,45693.0350619521,2254.0,15977.0,146653.0,833224.0,3419528.0,9784740.0
2022-04-06,43304.9371990064,2255.0,15977.0,146689.0,833146.0,3420785.0,9792816.0
2022-04-07,43569.0471697837,2255.0,15968.0,146645.0,833212.0,3422652.0,9799699.0
2022-04-08,42222.0689772063,2254.0,15983.0,146809.0,833698.0,3425079.0,9811883.0
2022-04-09,42680.9947355932,2256.0,15970.0,146895.0,833354.0,3425258.0,9812904.0
2022-04-10,42264.4633909994,2256.0,15964.0,146912.0,833287.0,3424796.0,9812654.0
2022-04-11,39544.0251835184,2258.0,15954.0,146916.0,833440.0,3426352.0,9815588.0
2022-04-12,40096.3669748685,2259.0,15954.0,146966.0,833573.0,3428485.0,9823816.0
2022-04-13,41152.7554517826,2260.0,15962.0,146837.0,833482.0,3429877.0,9831069.0
2022-04-14,39916.4963842782,2273.0,15984.0,146943.0,833628.0,3431987.0,9843940.0
2022-04-15,40527.3319567504,2270.0,15985.0,146980.0,833945.0,3432131.0,9843202.0
2022-04-16,40439.5881209819,2271.0,15979.0,146973.0,834181.0,3433204.0,9849185.0
2022-04-17,39704.7839798364,2270.0,15975.0,147049.0,834448.0,3435386.0,9852700.0
2022-04-18,40818.8786025716,2286.0,15971.0,147087.0,834709.0,3437115.0,9859854.0
2022-04-19,41489.6638011689,2280.0,15975.0,147060.0,834993.0,3439337.0,9868117.0
2022-04-20,41395.64458346,2278.0,15964.0,147006.0,834670.0,3440619.0,9873820.0
2022-04-21,40457.4959418469,2274.0,15961.0,146990.0,835145.0,3442333.0,9877563.0
2022-04-22,39737.9735040912,2275.0,15959.0,147016.0,835148.0,3444506.0,9891412.0
2022-04-23,39582.4548720047,2276.0,15948.0,147013.0,835122.0,3445262.0,9892684.0
2022-04-24,39511.6456928697,2278.0,15951.0,146789.0,835101.0,3446123.0,9898679.0
2022-04-25,40473.7483176505,2277.0,15955.0,146980.0,834536.0,3443866.0,9889047.0
2022-04-26,38072.800873758,2280.0,15952.0,147043.0,834672.0,3444967.0,9895987.0
2022-04-27,39218.5376174752,2273.0,15966.0,147110.0,834547.0,3447213.0,9905166.0
2022-04-28,39747.9894270018,2276.0,15959.0,147024.0,834709.0,3449896.0,9916397.0
2022-04-29,38609.5059070719,2280.0,15961.0,147011.0,835010.0,3451474.0,9922033.0
2022-04-30,37714.0949804208,2278.0,15972.0,146991.0,835158.0,3453181.0,9923407.0
2022-05-01,38459.226979135,2281.0,15980.0,147022.0,835362.0,3456191.0,9934805.0
2022-05-02,38566.0628877849,2281.0,16003.0,147167.0,835692.0,3460743.0,9945970.0
2022-05-03,37704.4053153127,2274.0,16000.0,147529.0,836378.0,3464608.0,9960237.0
2022-05-04,39641.852176505,2264.0,15995.0,147125.0,836239.0,3467017.0,9973866.0
2022-05-05,36502.0245601403,2260.0,15994.0,147031.0,836052.0,3466519.0,9972420.0
2022-05-06,36042.9995584453,2256.0,15994.0,147238.0,836383.0,3468083.0,9974923.0
2022-05-07,35508.7110227937,2254.0,15991.0,146823.0,835895.0,3467467.0,9972382.0
2022-05-08,34058.9066861484,2254.0,15987.0,146945.0,836045.0,3468869.0,9976955.0
2022-05-09,30457.9218194039,2246.0,16001.0,147047.0,836528.0,3470490.0,9985631.0
2022-05-10,30990.7351659848,2248.0,16025.0,146903.0,836867.0,3475218.0,10005009.0
2022-05-11,28796.5568217417,2244.0,16019.0,147441.0,838582.0,3484273.0,10035009.0
2022-05-12,29030.7070417884,2233.0,16019.0,147064.0,839067.0,3490156.0,10060131.0
2022-05-13,29285.9346718293,2219.0,15983.0,147483.0,840299.0,3491754.0,10069673.0
2022-05-14,30051.935755114,2232.0,15982.0,147136.0,839852.0,3485322.0,10044678.0
2022-05-15,31182.6212460549,2231.0,15990.0,147120.0,840963.0,3489725.0,10021072.0
2022-05-16,29889.6124757452,2224.0,15990.0,147343.0,842102.0,3495975.0,10026814.0
2022-05-17,30438.1944476914,2225.0,15980.0,147457.0,843094.0,3499590.0,10021305.0
2022-05-18,28771.2204786675,2223.0,15974.0,147161.0,843541.0,3503473.0,10032887.0
2022-05-19,30257.8852483928,2225.0,15993.0,147387.0,844240.0,3504759.0,10034792.0
2022-05-20,29224.245998422,2215.0,16002.0,147479.0,844654.0,3506420.0,10042586.0
2022-05-21,29420.0782857978,2213.0,16007.0,147219.0,844736.0,3508550.0,10047146.0
2022-05-22,30331.87514173,2215.0,16014.0,147299.0,845188.0,3510530.0,10047953.0
2022-05-23,29088.2515419638,2216.0,16003.0,147345.0,845906.0,3512592.0,10049442.0
2022-05-24,29643.6837556984,2210.0,15962.0,147284.0,846155.0,3514555.0,10060529.0
2022-05-25,29577.259880187,2207.0,15950.0,147250.0,846387.0,3516750.0,10051792.0
2022-05-26,29332.4860467563,2214.0,15955.0,147273.0,846035.0,3517610.0,10052426.0
2022-05-27,28612.0413103448,2220.0,15981.0,147037.0,846072.0,3519920.0,10062384.0
2022-05-28,29045.5206344243,2218.0,15982.0,147075.0,846573.0,3522081.0,10068993.0
2022-05-29,29430.0689800117,2217.0,15986.0,147223.0,847091.0,3524306.0,10068642.0
2022-05-30,31735.9549719462,2217.0,15983.0,147118.0,847264.0,3524621.0,10063812.0
2022-05-31,31831.4095251315,2216.0,16002.0,147036.0,847535.0,3527049.0,10074748.0
2022-06-01,29825.9221992987,2218.0,16002.0,147073.0,847849.0,3529283.0,10088041.0
2022-06-02,30504.2679997078,2220.0,15999.0,147123.0,848117.0,3529514.0,10082626.0
2022-06-03,29662.6709708942,2231.0,15997.0,146994.0,848307.0,3531034.0,10084621.0
2022-06-04,29792.4076779077,2232.0,15992.0,147146.0,848677.0,3533011.0,10088419.0
2022-06-05,29915.4093009936,2229.0,15988.0,147129.0,848754.0,3533471.0,10091915.0
2022-06-06,31333.6770197545,2241.0,15995.0,147100.0,848967.0,3533499.0,10089763.0
2022-06-07,31175.0324289889,2237.0,15984.0,147116.0,849750.0,3536353.0,10094452.0
2022-06-08,30228.464698422,2237.0,15985.0,147252.0,850085.0,3537364.0,10098785.0
2022-06-09,30064.4855289305,2233.0,15988.0,147263.0,850461.0,3540142.0,10107682.0
2022-06-10,29070.4000300994,2226.0,15986.0,147312.0,850932.0,3543142.0,10118234.0
2022-06-11,28360.7899231444,2225.0,15982.0,147291.0,851532.0,3546059.0,10114455.0
2022-06-12,26830.2839456458,2230.0,15968.0,147260.0,852038.0,3548427.0,10120305.0
2022-06-13,22316.2570400351,2226.0,15904.0,147337.0,854520.0,3558020.0,10148437.0
2022-06-14,22072.8663085915,2215.0,15881.0,147614.0,856765.0,3566960.0,10157070.0
2022-06-15,22520.7910087668,2209.0,15835.0,147416.0,857902.0,3569590.0,10156656.0
2022-06-16,20310.1769848042,2218.0,15841.0,147352.0,859177.0,3574159.0,10170533.0
2022-06-17,20464.9290873174,2216.0,15854.0,147910.0,861738.0,3584735.0,10199087.0
2022-06-18,19013.8672536528,2214.0,15875.0,147811.0,863188.0,3590797.0,10205526.0
2022-06-19,20492.2951683226,2205.0,15847.0,147873.0,864129.0,3596817.0,10222130.0
2022-06-20,20571.6292247224,2218.0,15854.0,147803.0,864981.0,3598302.0,10231255.0
2022-06-21,20688.4651312098,2210.0,15878.0,148094.0,866768.0,3607592.0,10247562.0
2022-06-22,20003.1683375219,2212.0,15878.0,148037.0,867306.0,3612727.0,10262754.0
2022-06-23,21097.1028331385,2207.0,15873.0,148080.0,868436.0,3619403.0,10276040.0
2022-06-24,21299.0769853887,2211.0,15879.0,148149.0,869707.0,3626193.0,10290526.0
2022-06-25,21468.3431566335,2208.0,15875.0,148175.0,870347.0,3629725.0,10303026.0
2022-06-26,21066.6209430158,2207.0,15875.0,148230.0,871117.0,3634144.0,10319614.0
2022-06-27,20751.0516960842,2206.0,15879.0,148371.0,872162.0,3639595.0,10328463.0
2022-06-28,20263.2196393922,2209.0,15897.0,148355.0,873341.0,3644602.0,10338056.0
2022-06-29,20080.9480864991,2206.0,15881.0,148168.0,872823.0,3644987.0,10333640.0
2022-06-30,19332.9121294565,2205.0,15891.0,148340.0,873228.0,3653182.0,10354682.0
2022-07-01,19341.8631240795,2206.0,15903.0,148494.0,874543.0,3661679.0,10384107.0
2022-07-02,19231.8317083577,2206.0,15890.0,148725.0,876447.0,3668301.0,10394465.0
2022-07-03,19276.5146639392,2209.0,15882.0,148705.0,877376.0,3673047.0,10406422.0
2022-07-04,20226.2984745763,2208.0,15896.0,148742.0,878437.0,3678364.0,10414633.0
2022-07-05,20193.3427938048,2203.0,15897.0,148989.0,879616.0,3685214.0,10436273.0
2022-07-06,20560.8438126826,2198.0,15894.0,149000.0,880471.0,3690009.0,10448708.0
2022-07-07,21651.4191423144,2198.0,15897.0,148953.0,880895.0,3691925.0,10441534.0
2022-07-08,21813.7871239042,2197.0,15877.0,149073.0,881573.0,3694940.0,10452486.0
2022-07-09,21585.1321922852,2192.0,15868.0,149036.0,882260.0,3697905.0,10461655.0
2022-07-10,20831.2733915839,2197.0,15875.0,149212.0,882902.0,3700914.0,10469987.0
2022-07-11,19971.3294704851,2182.0,15885.0,149215.0,883484.0,3705087.0,10486040.0
2022-07-12,19339.1534734074,2187.0,15892.0,149340.0,884159.0,3707421.0,10482859.0
2022-07-13,20155.5278386908,2184.0,15902.0,149497.0,885321.0,3714649.0,10516471.0
2022-07-14,20552.8990289304,2178.0,15904.0,149256.0,884719.0,3713357.0,10507842.0
2022-07-15,20831.722700526,2170.0,15887.0,149151.0,885262.0,3714986.0,10505953.0
2022-07-16,21196.5091428989,2168.0,15883.0,149103.0,885834.0,3716566.0,10507800.0
2022-07-17,20827.8886085915,2166.0,15894.0,149196.0,886263.0,3719524.0,10512323.0
2022-07-18,22305.7066428989,2160.0,15894.0,149328.0,886904.0,3724021.0,10522946.0
2022-07-19,23371.2026601403,2161.0,15898.0,149407.0,887299.0,3726887.0,10524077.0
2022-07-20,23280.9356680304,2157.0,15885.0,149252.0,887275.0,3727960.0,10531132.0
2022-07-21,23152.4093112215,2151.0,15889.0,149174.0,887542.0,3728551.0,10529356.0
2022-07-22,22706.0835554646,2153.0,15873.0,149118.0,887964.0,3731412.0,10541475.0
2022-07-23,22484.4592317358,2154.0,15872.0,149094.0,888415.0,3733336.0,10545139.0
2022-07-24,22653.3570260082,2154.0,15867.0,149143.0,888714.0,3734887.0,10553310.0
2022-07-25,21510.1255874342,2149.0,15867.0,149163.0,889277.0,3737040.0,10557225.0
2022-07-26,21181.6591967855,2152.0,15866.0,149283.0,889703.0,3739322.0,10560942.0
2022-07-27,22898.4150683226,2149.0,15871.0,149249.0,890061.0,3742095.0,10574347.0
2022-07-28,23838.5568838691,2152.0,15854.0,149281.0,890424.0,3739396.0,10567793.0
2022-07-29,23950.7403798948,2151.0,15875.0,149180.0,890185.0,3741046.0,10574292.0
2022-07-30,23623.4349611338,2148.0,15891.0,149254.0,890884.0,3742220.0,10579413.0
2022-07-31,23356.1722215079,2142.0,15888.0,149340.0,891109.0,3743962.0,10586172.0
2022-08-01,23331.4426969608,2143.0,15887.0,149312.0,891417.0,3747466.0,10593794.0
2022-08-02,23031.4268834015,2141.0,15889.0,149330.0,891845.0,3749986.0,10601009.0
2022-08-03,22809.7474418469,2145.0,15891.0,149313.0,891653.0,3749327.0,10597402.0
2022-08-04,22628.3320821157,2144.0,15877.0,149306.0,892002.0,3752203.0,10611122.0
2022-08-05,23248.9715023378,2151.0,15903.0,149344.0,892247.0,3753441.0,10617838.0
2022-08-06,22996.2750452952,2153.0,15907.0,149339.0,892441.0,3753870.0,10613233.0
2022-08-07,23153.6584713618,2150.0,15905.0,149367.0,892516.0,3755170.0,10619430.0
2022-08-08,23803.6505154296,2149.0,15928.0,149437.0,893092.0,3757527.0,10632387.0
2022-08-09,23186.2917464641,2151.0,15892.0,149442.0,894009.0,3758933.0,10628449.0
2022-08-10,23923.0584830508,2146.0,15879.0,149626.0,894399.0,3760422.0,10627209.0
2022-08-11,23934.4390561075,2147.0,15882.0,149671.0,894562.0,3761716.0,10633432.0
2022-08-12,24396.3088462887,2149.0,15908.0,149685.0,894923.0,3761982.0,10634919.0
2022-08-13,24426.2225748101,2150.0,15904.0,149717.0,895044.0,3763436.0,10638741.0
2022-08-14,24314.2021315021,2153.0,15913.0,149725.0,895277.0,3764551.0,10640352.0
2022-08-15,24083.9539748685,2152.0,15906.0,149749.0,895709.0,3766931.0,10646900.0
2022-08-16,23868.8193530099,2150.0,15921.0,149820.0,896425.0,3769235.0,10651225.0
2022-08-17,23336.3489310345,2148.0,15931.0,149817.0,896383.0,3766748.0,10627605.0
2022-08-18,23221.1706028638,2152.0,15942.0,149902.0,896439.0,3766386.0,10620974.0
2022-08-19,20906.7663141438,2152.0,15950.0,150032.0,896972.0,3769640.0,10635305.0
2022-08-20,21146.6548021625,2150.0,15952.0,150039.0,897300.0,3771644.0,10644432.0
2022-08-21,21553.9961717125,2152.0,15954.0,150024.0,897409.0,3772071.0,10646649.0
2022-08-22,21301.0840581531,2152.0,15956.0,150148.0,897772.0,3774999.0,10651477.0
2022-08-23,21534.5143521333,2155.0,15948.0,150152.0,898087.0,3777850.0,10644030.0
2022-08-24,21424.9728232028,2158.0,15938.0,150241.0,898089.0,3779228.0,10637120.0
2022-08-25,21587.8395844535,2157.0,15953.0,150251.0,898487.0,3780497.0,10635713.0
2022-08-26,20246.1655733489,2159.0,15950.0,150242.0,898818.0,3782253.0,10640218.0
2022-08-27,20043.9909485681,2157.0,15951.0,150253.0,898938.0,3783530.0,10638505.0
2022-08-28,19673.5412188778,2155.0,15952.0,150260.0,899112.0,3784922.0,10636926.0
2022-08-29,20270.960383986,2160.0,15977.0,150173.0,899343.0,3787815.0,10630424.0
2022-08-30,19825.4632066043,2164.0,15962.0,150251.0,899838.0,3791775.0,10631166.0
2022-08-31,20024.6716059614,2155.0,15948.0,150309.0,899783.0,3791217.0,10635681.0
2022-09-01,20105.4626072472,2152.0,15954.0,150289.0,899965.0,3794524.0,10648940.0
2022-09-02,19948.8567472823,2146.0,15941.0,150313.0,900107.0,3795544.0,10664718.0
2022-09-03,19803.8332697253,2148.0,15951.0,150304.0,900308.0,3796072.0,10663088.0
2022-09-04,19961.9118907072,2147.0,15936.0,150370.0,900556.0,3797680.0,10664162.0
2022-09-05,19797.7967884278,2150.0,15934.0,150323.0,900707.0,3798297.0,10664104.0
2022-09-06,18846.150537405,2156.0,15942.0,150475.0,901290.0,3803064.0,10667617.0
2022-09-07,19292.9070745178,2147.0,15953.0,150652.0,901736.0,3805568.0,10670145.0
2022-09-08,19319.1248512566,2146.0,15946.0,150490.0,901690.0,3806936.0,10677682.0
2022-09-09,21363.3136152542,2145.0,15952.0,150522.0,901417.0,3805077.0,10683564.0
2022-09-10,21715.2107980713,2143.0,15949.0,150597.0,901738.0,3804167.0,10680879.0
2022-09-11,21732.7705686733,2144.0,15960.0,150646.0,901840.0,3803605.0,10679374.0
2022-09-12,22365.2145601987,2145.0,15954.0,150726.0,901949.0,3804340.0,10679396.0
2022-09-13,20165.0421607247,2144.0,15955.0,150556.0,901640.0,3805631.0,10688488.0
2022-09-14,20246.3660424313,2142.0,15930.0,150487.0,902169.0,3808610.0,10693583.0
2022-09-15,19696.8698661601,2141.0,15930.0,150577.0,902125.0,3810253.0,10702338.0
2022-09-16,19741.5776168907,2139.0,15935.0,150504.0,902179.0,3812733.0,10723513.0
2022-09-17,20120.7023459965,2135.0,15945.0,150516.0,902561.0,3812500.0,10718009.0
2022-09-18,19427.1002626534,2133.0,15926.0,150523.0,902817.0,3813600.0,10721701.0
2022-09-19,19557.9769582116,2133.0,15914.0,150604.0,903294.0,3816847.0,10734335.0
2022-09-20,18872.9498667446,2133.0,15941.0,150660.0,903683.0,3816938.0,10729887.0
2022-09-21,18506.7607481005,2131.0,15942.0,150620.0,903815.0,3819094.0,10726627.0
2022-09-22,19414.5396449445,2126.0,15980.0,150757.0,904298.0,3821560.0,10732403.0
2022-09-23,19326.8648199883,2123.0,15957.0,150789.0,904386.0,3821651.0,10731917.0
2022-09-24,18924.7677872589,2122.0,15952.0,150754.0,904512.0,3822503.0,10737826.0
2022-09-25,18793.1561531268,2125.0,15950.0,150712.0,904588.0,3823533.0,10746530.0
2022-09-26,19201.1317209234,2124.0,15942.0,150778.0,904519.0,3824826.0,10742094.0
2022-09-27,19106.7389135009,2122.0,15942.0,150592.0,904162.0,3824369.0,10742905.0
2022-09-28,19454.937210111,2126.0,15917.0,150734.0,904422.0,3825765.0,10741305.0
2022-09-29,19540.8664105786,2124.0,15907.0,150693.0,904681.0,3828286.0,10749195.0
2022-09-30,19435.1946917008,2125.0,15902.0,150582.0,904569.0,3829817.0,10757441.0
2022-10-01,19311.861629398,2126.0,15911.0,150554.0,904867.0,3829310.0,10758454.0
2022-10-02,19015.2928050847,2125.0,15914.0,150530.0,905119.0,3830823.0,10748787.0
2022-10-03,19633.4325859147,2120.0,15931.0,150511.0,905061.0,3831711.0,10746586.0
2022-10-04,20339.9712811221,2124.0,15946.0,150597.0,905073.0,3832163.0,10743952.0
2022-10-05,20155.0996987142,2124.0,15917.0,150663.0,905249.0,3832191.0,10741537.0
2022-10-06,19950.5477957335,2127.0,15912.0,150578.0,905155.0,3833402.0,10747036.0
2022-10-07,19539.1439216832,2129.0,15897.0,150680.0,905621.0,3835176.0,10751313.0
2022-10-08,19416.1772291058,2136.0,15888.0,150686.0,905955.0,3837485.0,10762684.0
2022-10-09,19428.3671323787,2133.0,15894.0,150701.0,906206.0,3839424.0,10774777.0
2022-10-10,19154.4042346581,2126.0,15886.0,150749.0,906406.0,3841156.0,10771567.0
2022-10-11,19039.2820683811,2126.0,15898.0,150869.0,906774.0,3843399.0,10774653.0
2022-10-12,19156.9115645821,2129.0,15898.0,150883.0,907130.0,3845662.0,10783865.0
2022-10-13,19387.8336806546,2124.0,15914.0,150801.0,907408.0,3846127.0,10784642.0
2022-10-14,19177.6941031561,2124.0,15914.0,150918.0,907802.0,3847680.0,10795569.0
2022-10-15,19069.8749272355,2122.0,15907.0,150890.0,908088.0,3848132.0,10794756.0
2022-10-16,19261.7497878434,2123.0,15911.0,150920.0,908234.0,3850170.0,10808422.0
2022-10-17,19557.0218106371,2127.0,15902.0,150853.0,908269.0,3852018.0,10803412.0
2022-10-18,19341.4075543542,2136.0,15913.0,150990.0,908371.0,3853633.0,10812546.0
2022-10-19,19132.1544254822,2137.0,15861.0,150966.0,908484.0,3851663.0,10799709.0
2022-10-20,19033.3760239626,2135.0,15863.0,150927.0,908874.0,3851897.0,10796278.0
2022-10-21,19174.8763487434,2136.0,15864.0,150898.0,909043.0,3853039.0,10804643.0
2022-10-22,19207.6285078901,2133.0,15864.0,150830.0,909473.0,3854552.0,10807545.0
2022-10-23,19565.4123243717,2135.0,15873.0,150858.0,909752.0,3856346.0,10818655.0
2022-10-24,19341.460210111,2130.0,15879.0,150934.0,909786.0,3857258.0,10810675.0
2022-10-25,20094.9611215663,2133.0,15870.0,150911.0,909853.0,3859047.0,10819596.0
2022-10-26,20797.0308258328,2135.0,15862.0,150831.0,909022.0,3854568.0,10802913.0
2022-10-27,20280.1751280538,2139.0,15867.0,150834.0,909161.0,3854034.0,10801305.0
2022-10-28,20604.6138535944,2136.0,15867.0,150805.0,909195.0,3853619.0,10799184.0
2022-10-29,20803.8999205143,2134.0,15873.0,150801.0,909253.0,3854191.0,10811649.0
2022-10-30,20616.7033766803,2134.0,15870.0,150799.0,909374.0,3854838.0,10819874.0
2022-10-31,20490.8581808884,2134.0,15856.0,150891.0,909358.0,3854593.0,10816047.0
2022-11-01,20483.966530976,2134.0,15852.0,150858.0,909550.0,3855624.0,10813679.0
2022-11-02,20148.2845537697,2130.0,15826.0,150827.0,909609.0,3857405.0,10826367.0
2022-11-03,20198.1111860316,2125.0,15833.0,150723.0,909679.0,3858000.0,10825415.0
2022-11-04,21157.2449275278,2117.0,15846.0,150721.0,909851.0,3859159.0,10833582.0
2022-11-05,21283.4715999416,2118.0,15832.0,150663.0,909994.0,3858533.0,10830905.0
2022-11-06,20946.8030359439,2119.0,15812.0,150752.0,910480.0,3861086.0,10845390.0
2022-11-07,20568.5651183518,2114.0,15873.0,151210.0,912399.0,3867766.0,10852622.0
2022-11-08,18520.971163647,2116.0,15853.0,151172.0,914507.0,3877231.0,10868975.0
2022-11-09,15758.2912819988,2108.0,15897.0,151319.0,918751.0,3898115.0,10916191.0
2022-11-10,17541.5602866745,2110.0,15903.0,150948.0,921906.0,3917737.0,10952647.0
2022-11-11,16916.8506312098,2111.0,15905.0,151151.0,926266.0,3938121.0,10997755.0
2022-11-12,16771.2426718293,2107.0,15888.0,151316.0,929055.0,3952791.0,11025042.0
2022-11-13,16320.4983375219,2106.0,15884.0,151505.0,933459.0,3976046.0,11077886.0
2022-11-14,16629.4784146698,2103.0,15881.0,151708.0,937582.0,3998600.0,11134096.0
2022-11-15,16855.59378609,2105.0,15859.0,151742.0,939017.0,4012025.0,11181674.0
2022-11-16,16659.6063345996,2101.0,15855.0,151846.0,940645.0,4021867.0,11206846.0
2022-11-17,16675.1790204559,2093.0,15832.0,152065.0,942297.0,4030335.0,11233144.0
2022-11-18,16661.5229576271,2100.0,15805.0,151998.0,943102.0,4033962.0,11244368.0
2022-11-19,16696.0040581531,2097.0,15800.0,151948.0,943991.0,4035405.0,11221892.0
2022-11-20,16246.8446992987,2097.0,15791.0,152133.0,945245.0,4031895.0,11184873.0
2022-11-21,15778.0174047341,2093.0,15800.0,152328.0,947017.0,4040751.0,11180240.0
2022-11-22,16172.8893445354,2089.0,15810.0,152271.0,947944.0,4048034.0,11182948.0
2022-11-23,16574.0617299825,2099.0,15814.0,152543.0,949537.0,4056396.0,11176329.0
2022-11-24,16583.5243445354,2098.0,15825.0,152332.0,950280.0,4061430.0,11185549.0
2022-11-25,16522.3887767388,2097.0,15826.0,152329.0,951218.0,4066172.0,11198441.0
2022-11-26,16448.6413077148,2094.0,15826.0,152301.0,952073.0,4069964.0,11207653.0
2022-11-27,16436.0707688486,2090.0,15827.0,152428.0,952934.0,4074822.0,11191837.0
2022-11-28,16212.5814161309,2084.0,15835.0,152478.0,953913.0,4081338.0,11172976.0
2022-11-29,16443.0368199883,2085.0,15812.0,152557.0,955400.0,4089397.0,11180494.0
2022-11-30,17176.8986914085,2079.0,15839.0,152673.0,955947.0,4095478.0,11195232.0
2022-12-01,16961.2918042081,2077.0,15818.0,152836.0,957316.0,4099386.0,11200669.0
2022-12-02,17075.1091370544,2071.0,15889.0,152887.0,957976.0,4105093.0,11223110.0
2022-12-03,16899.5073831093,2071.0,15884.0,152879.0,958329.0,4105558.0,11224465.0
2022-12-04,17121.7149824664,2075.0,15869.0,152896.0,958854.0,4109633.0,11226894.0
2022-12-05,16961.3517866745,2052.0,15830.0,152926.0,959532.0,4113641.0,11225081.0
2022-12-06,17070.5158281707,2045.0,15846.0,153020.0,960373.0,4118706.0,11234316.0
2022-12-07,16848.2518243717,2043.0,15839.0,153046.0,960937.0,4119614.0,11226657.0
2022-12-08,17231.4563223261,2040.0,15864.0,153127.0,961646.0,4122111.0,11232468.0
2022-12-09,17136.1490008767,2042.0,15884.0,153135.0,962136.0,4124727.0,11236449.0
2022-12-10,17124.2146797195,2045.0,15885.0,153166.0,962630.0,4125041.0,11226087.0
2022-12-11,17094.3606592636,2043.0,15882.0,153242.0,962757.0,4126620.0,11228343.0
2022-12-12,17195.5249962011,2041.0,15903.0,153532.0,964208.0,4132830.0,11235623.0
2022-12-13,17774.9166320865,2046.0,15959.0,154184.0,967459.0,4146412.0,11259661.0
2022-12-14,17809.7240835769,2046.0,15968.0,154214.0,967981.0,4149600.0,11266640.0
2022-12-15,17344.0544569258,2052.0,16019.0,154201.0,969422.0,4156217.0,11286435.0
2022-12-16,16606.1101750438,2048.0,16067.0,154418.0,971095.0,4165252.0,11318937.0
2022-12-17,16774.3853702513,2049.0,16112.0,154767.0,972576.0,4168998.0,11301015.0
2022-12-18,16776.1159254822,2049.0,16095.0,154895.0,973444.0,4175331.0,11320049.0
2022-12-19,16424.1313857393,2048.0,16147.0,154796.0,973895.0,4180544.0,11336730.0
2022-12-20,16901.8169362946,2047.0,16134.0,154901.0,974317.0,4185695.0,11343328.0
2022-12-21,16800.5329707773,2052.0,16133.0,154893.0,974752.0,4188654.0,11351659.0
2022-12-22,16814.2225791935,2048.0,16111.0,154972.0,975512.0,4192200.0,11366097.0
2022-12-23,16780.5169798363,2046.0,16125.0,154910.0,975796.0,4193967.0,11385629.0
2022-12-24,16837.612170076,2045.0,16118.0,155014.0,976260.0,4195561.0,11401705.0
2022-12-25,16824.8389736996,2045.0,16129.0,154960.0,976591.0,4196393.0,11399937.0
2022-12-26,16879.9382273524,2047.0,16111.0,155022.0,976936.0,4198996.0,11403733.0
2022-12-27,16698.9112708942,2044.0,16121.0,155092.0,977047.0,4199094.0,11414781.0
2022-12-28,16536.2942001753,2049.0,16111.0,155098.0,977371.0,4199088.0,11419677.0
2022-12-29,16630.5931551724,2044.0,16114.0,155153.0,977829.0,4203350.0,11425966.0
2022-12-30,16593.6888287551,2045.0,16173.0,155115.0,977658.0,4202266.0,11420578.0
2022-12-31,16524.2178024547,2041.0,16160.0,155107.0,977662.0,4201927.0,11424569.0
2023-01-01,16606.7520432496,2038.0,16137.0,155167.0,978053.0,4200805.0,11429392.0
2023-01-02,16688.7192729398,2037.0,16108.0,155070.0,978288.0,4203296.0,11431246.0
2023-01-03,16670.0773836937,2039.0,16144.0,155031.0,978839.0,4206966.0,11440546.0
2023-01-04,16848.3660391584,2039.0,16105.0,155136.0,979065.0,4206796.0,11434990.0
2023-01-05,16824.8001826417,2042.0,16124.0,155174.0,979502.0,4207182.0,11434399.0
2023-01-06,16957.8622738165,2045.0,16127.0,155245.0,979769.0,4210777.0,11444932.0
